G,zS0,zS1,zS2,zS3,zS4,zS5,zS6,zS7,zS8,zS9,zS10,zS11
467450,4.81134,3.00058,1.24599,3.57649,6.35079,8.48563,4.4636,4.73432,6.49462,,,
467500,4.70798,2.89124,1.20684,3.63013,6.31704,8.52847,4.53993,4.66959,6.47188,,,
467550,4.64924,2.88509,1.28012,3.68063,6.24662,8.56993,4.44941,4.68753,6.35649,,,
467600,4.56041,2.79288,1.24058,3.66921,6.30576,8.51717,4.43848,4.69212,6.41601,,,
467650,4.58431,2.88106,1.2563,3.60813,6.33836,8.55858,4.5441,4.71314,6.44486,,,
467700,4.59113,2.8786,1.35059,3.61108,6.30059,8.64064,4.48317,4.73192,6.42701,,,
467750,4.66963,2.91659,1.34235,3.65075,6.31591,8.64954,4.47606,4.77971,6.35806,,,
467800,4.73906,2.91548,1.3115,3.59052,6.25338,8.55222,4.44658,4.66871,6.31422,,,
467850,4.77067,3.01807,1.36567,3.70087,6.19779,8.47388,4.39083,4.51436,6.37087,,,
467900,4.69087,3.00857,1.3607,3.64635,6.15775,8.49873,4.40433,4.51302,6.40918,,,
467950,4.69562,2.89848,1.50596,3.67776,6.19068,8.57895,4.42077,4.52395,6.37053,,,
468000,4.64143,2.94073,1.51924,3.61258,6.18948,8.42163,4.42048,4.65618,6.24216,,,
468050,4.75102,2.94934,1.4072,3.58572,6.21338,8.46591,4.41501,4.68818,6.25018,,,
468100,4.79936,2.87175,1.47061,3.60411,6.31142,8.43984,4.29843,4.73275,6.30212,,,
468150,4.74159,2.89956,1.51409,3.60093,6.32031,8.56821,4.25732,4.83153,6.37695,,,
468200,4.71305,2.88816,1.46218,3.67344,6.34539,8.62148,4.2621,4.89807,6.27323,,,
468250,4.72201,2.91988,1.43757,3.58923,6.30578,8.74328,4.33535,4.87966,6.27592,,,
468300,4.77107,2.88995,1.40511,3.65857,6.16495,8.80342,4.35475,4.86423,6.34162,,,
468350,4.73126,2.99338,1.29562,3.5728,6.19998,8.78891,4.38923,4.7874,6.26069,,,
468400,4.65153,3.04617,1.35126,3.61014,6.12484,8.97956,4.30633,4.68272,6.27795,,,
468450,4.54782,3.20596,1.41571,3.64788,6.11051,8.92861,4.33801,4.64786,6.23806,,,
468500,4.32975,3.27094,1.37849,3.62765,6.03378,8.95539,4.29916,4.60355,6.3744,,,
468550,4.26183,3.27468,1.49686,3.62578,6.09331,8.98429,4.31816,4.571,6.39559,,,
468600,4.31953,3.28973,1.45992,3.57583,6.16598,9.06043,4.30783,4.60606,6.39907,,,
468650,4.2461,3.31515,1.46902,3.56556,6.14174,9.13369,4.28931,4.6245,6.53772,,,
468700,4.25809,3.38764,1.46693,3.61572,6.24169,9.12989,4.23811,4.67392,6.46857,,,
468750,4.22593,3.42959,1.4699,3.55304,6.36622,9.1406,4.30147,4.61609,6.41197,,,
468800,4.12723,3.48431,1.50785,3.35736,6.41674,9.14605,4.2616,4.63007,6.43055,,,
468850,4.21926,3.38498,1.59448,3.30268,6.39056,9.00531,4.29958,4.63954,6.44021,,,
468900,4.24356,3.4041,1.62165,3.29183,6.34245,8.98253,4.27884,4.61221,6.43121,,,
468950,4.22561,3.45985,1.5838,3.13968,6.43681,8.99207,4.24833,4.65551,6.40149,,,
469000,4.27404,3.44797,1.60529,2.98637,6.48408,9.08285,4.23857,4.76227,6.35326,,,
469050,4.29579,3.41918,1.53231,2.95548,6.48681,9.05604,4.27021,4.8755,6.30884,,,
469100,4.27297,3.46533,1.54411,3.0176,6.54981,9.04684,4.32994,4.90077,6.14278,,,
469150,4.31194,3.4889,1.55105,3.11895,6.45617,9.02375,4.35887,4.94966,6.2747,,,
469200,4.40283,3.43816,1.55908,3.19745,6.39655,8.97464,4.38803,5.05055,6.30469,,,
469250,4.45332,3.45925,1.60896,3.22397,6.46896,9.15806,4.35568,4.99176,6.29551,,,
469300,4.46968,3.35508,1.51393,3.32761,6.50589,9.22498,4.36211,4.98761,6.34543,,,
469350,4.44756,3.47368,1.46687,3.31197,6.43259,9.30822,4.29819,4.96164,6.31489,,,
469400,4.49805,3.42586,1.44827,3.18521,6.41468,9.33144,4.34866,4.88475,6.49415,,,
469450,4.41158,3.42362,1.48157,3.1542,6.4716,9.34053,4.40984,4.97956,6.40545,,,
469500,4.44466,3.37877,1.54237,3.09752,6.44187,9.36871,4.54889,5.03336,6.41009,,,
469550,4.48134,3.3601,1.37434,3.17679,6.43879,9.29485,4.4949,5.06308,6.34566,,,
469600,4.53393,3.24757,1.47189,3.21249,6.46885,9.23723,4.54493,5.06169,6.38833,,,
469650,4.50198,3.22689,1.46501,3.20934,6.45271,9.23326,4.64943,5.01367,6.36722,,,
469700,4.36951,3.30917,1.54437,3.3409,6.30379,9.24625,4.62915,5.07296,6.33297,,,
469750,4.43802,3.31004,1.69118,3.42098,6.3446,9.19853,4.7631,5.02118,6.28456,,,
469800,4.47722,3.32904,1.61356,3.4662,6.29793,9.24278,4.76437,5.10146,6.41448,,,
469850,4.42624,3.34517,1.72127,3.42928,6.27626,9.12678,4.86349,4.9249,6.3854,,,
469900,4.47795,3.45379,1.57776,3.57081,6.25722,9.11967,4.87485,4.91206,6.40647,,,
469950,4.4875,3.44464,1.59382,3.62671,6.24561,9.16288,4.89754,4.92142,6.49525,,,
470000,4.3499,3.54811,1.61388,3.5925,6.11506,9.15774,4.95564,4.92082,6.39924,,,
470050,4.43941,3.63538,1.6608,3.6868,6.03412,9.03611,4.99566,4.8476,6.38343,4.39446,,
470100,4.37504,3.65673,1.7725,3.70597,6.03765,9.03144,4.92516,4.84601,6.39275,4.47222,,
470150,4.31237,3.77215,1.69971,3.68642,6.1189,9.01694,5.03876,4.77256,6.42436,4.57048,,
470200,4.3317,3.76962,1.71662,3.56765,6.24672,9.19531,5.17855,4.83341,6.45166,4.60486,,
470250,4.48162,3.83339,1.74565,3.65046,6.26736,9.24624,5.21707,4.94491,6.40706,4.70221,,
470300,4.57842,3.78935,1.7831,3.60633,6.24737,9.272,5.2861,4.86276,6.42947,4.63345,,
470350,4.55666,3.7295,1.90149,3.68484,6.3723,9.22804,5.28793,4.87417,6.4879,4.65534,,
470400,4.56757,3.71266,2.03717,3.60465,6.35165,9.25417,5.29377,4.98124,6.57059,4.69425,,
470450,4.48029,3.75588,2.05406,3.68594,6.38656,9.24587,5.2919,5.0198,6.64195,4.73451,,
470500,4.56103,3.90166,2.0221,3.72092,6.42466,9.227,5.14715,5.05728,6.56353,4.82098,,
470550,4.58094,4.02897,2.01639,3.55146,6.33527,9.37565,5.1082,5.06819,6.73083,4.89327,,
470600,4.65083,4.02102,1.99091,3.49375,6.3433,9.44443,5.14357,5.22688,6.6351,4.94501,,
470650,4.71158,4.02398,1.98201,3.4752,6.24846,9.44064,5.0382,5.32022,6.65726,4.95004,,
470700,4.85773,3.99497,2.05098,3.46012,6.24043,9.5358,4.98874,5.26382,6.58864,4.87858,,
470750,4.91923,4.01761,2.26217,3.42974,6.23757,9.51375,5.04635,5.40441,6.68922,4.85076,,
470800,4.87914,4.05743,2.30501,3.46592,6.32055,9.47401,5.08041,5.3881,6.60064,4.79896,,
470850,4.8359,4.05754,2.20203,3.53026,6.33466,9.52383,5.18593,5.29707,6.57743,4.80475,,
470900,4.79979,4.0529,2.18191,3.55685,6.27572,9.61131,5.20483,5.28189,6.66864,4.77835,,
470950,4.84985,4.13582,2.14757,3.62819,6.29851,9.63261,5.33926,5.23303,6.70816,4.68319,,
471000,4.74356,4.12035,2.15506,3.66328,6.20344,9.54443,5.26269,5.28044,6.77898,4.67682,,
471050,4.77968,4.1168,2.13245,3.66695,6.18566,9.50553,5.34746,5.27234,6.78095,4.77965,,
471100,4.77815,4.0674,2.11029,3.62631,6.27667,9.51189,5.47647,5.33986,6.84174,4.74163,,
471150,4.82523,4.09129,2.06844,3.60644,6.24221,9.7278,5.41584,5.42606,6.88866,4.81569,,
471200,4.87791,4.04457,2.07758,3.48659,6.2259,9.68702,5.36614,5.40793,6.9906,4.83807,,
471250,4.84915,4.00479,2.18431,3.47126,6.19629,9.70484,5.29457,5.43239,7.0021,4.82785,,
471300,4.80497,4.14227,2.09038,3.49258,6.18987,9.61814,5.17697,5.36373,6.96381,4.77846,,
471350,4.83608,4.09714,2.04335,3.5487,6.23141,9.54298,5.12955,5.45023,7.04181,4.64682,,
471400,4.93829,4.15699,2.14116,3.3762,6.15005,9.64244,5.1522,5.4193,7.04001,4.59078,,
471450,4.95769,4.31436,2.0871,3.2426,6.18792,9.70242,5.15928,5.41485,7.04479,4.67287,,
471500,5.09999,4.19977,2.08411,3.27879,6.22408,9.61475,5.12344,5.42871,7.08928,4.57486,,
471550,5.1027,4.26958,2.11974,3.30732,6.29589,9.62014,4.99908,5.43339,7.15402,4.54699,,
471600,5.11202,4.36606,2.05413,3.26455,6.29628,9.66826,5.10156,5.49234,7.22937,4.57962,,
471650,5.0585,4.37946,1.99359,3.30737,6.13265,9.67155,5.17758,5.54489,7.18436,4.55575,,
471700,5.01409,4.39207,1.8772,3.26603,6.00384,9.61952,5.10397,5.55762,7.18811,4.64202,,
471750,4.94884,4.42559,1.96175,3.24055,6.07009,9.48388,5.11952,5.52286,7.24305,4.77237,,
471800,4.98837,4.37596,1.91058,3.2995,6.16594,9.59737,5.07931,5.59376,7.28352,4.93368,,
471850,4.99286,4.32529,1.98008,3.25271,6.16109,9.52248,5.055,5.60854,7.23119,4.9634,,
471900,5.02183,4.37469,1.96753,3.13197,6.15377,9.50552,4.98233,5.50227,7.28213,5.03878,,
471950,5.01457,4.41115,1.87161,3.08392,6.11731,9.38062,4.93247,5.4895,7.32806,5.18438,,
472000,5.17135,4.42923,1.92494,3.0276,6.09062,9.3634,4.94165,5.57844,7.31736,5.17425,,
472050,5.15258,4.42465,1.92447,3.11302,6.01408,9.3489,4.83364,5.62025,7.21655,5.22189,,
472100,5.15706,4.28272,1.94836,3.15338,5.97995,9.35931,4.7467,5.60556,7.1876,5.14995,,
472150,5.10748,4.41986,2.02792,3.27257,5.99122,9.31765,4.7261,5.58921,7.06649,5.13434,,
472200,5.19621,4.3915,2.05204,3.19427,6.08655,9.30378,4.66854,5.53565,7.22229,5.07787,,
472250,5.19798,4.43639,2.10924,3.18162,6.14106,9.23281,4.77886,5.45782,7.15724,4.9586,,
472300,5.21632,4.52584,2.10706,3.22984,6.00231,9.25192,4.64458,5.44714,6.96477,5.02281,,
472350,5.07242,4.55412,2.06507,3.20668,6.00854,9.19906,4.73133,5.49226,7.0171,4.99297,,
472400,5.12929,4.53816,1.99382,3.12399,6.0263,9.08769,4.78684,5.48373,6.94703,5.06676,,
472450,5.13844,4.54095,1.97862,3.13902,6.08027,9.15232,4.90955,5.39909,7.01442,5.00752,,
472500,5.27064,4.56136,2.01097,3.05227,6.05364,9.28109,4.85862,5.36602,6.94611,5.02905,,
472550,5.2911,4.54946,2.15777,3.05997,6.09726,9.41631,4.78201,5.29322,6.89344,5.03615,,
472600,5.14793,4.53575,2.11123,3.20168,6.20323,9.30903,4.67562,5.33763,6.72489,5.13392,,
472650,5.10833,4.54259,2.13289,3.11903,6.25357,9.32786,4.633,5.38225,6.58334,5.1691,,
472700,5.16292,4.60264,2.04199,3.07764,6.41378,9.32811,4.53273,5.30892,6.64106,5.08753,,
472750,5.07501,4.5425,2.09844,3.13489,6.61873,9.38576,4.48786,5.22693,6.71369,5.08954,,
472800,5.06483,4.4984,2.11452,3.09265,6.61959,9.37303,4.41818,5.29254,6.73243,5.10614,,
472850,5.11893,4.45173,2.23051,3.1532,6.60483,9.28999,4.45891,5.28765,6.80833,4.97101,,
472900,5.26109,4.52056,2.31435,3.17198,6.64552,9.33559,4.35406,5.23389,6.86459,4.88072,,
472950,5.28457,4.56767,2.4202,3.14141,6.57579,9.27387,4.34801,5.19467,6.97898,4.76103,,
473000,5.17612,4.58774,2.38585,3.13067,6.51761,9.18945,4.31527,5.25301,7.08611,4.78442,,
473050,5.10563,4.58517,2.40539,3.13768,6.45233,9.14677,4.38889,5.23732,7.18179,4.99518,,
473100,5.07953,4.62109,2.46485,2.98731,6.36553,9.11655,4.29951,5.13354,7.30674,5.05332,,
473150,5.025,4.68539,2.28895,2.97941,6.15514,9.21645,4.42793,5.10935,7.2899,4.99477,,
473200,5.00402,4.68113,2.38506,3.03052,6.15046,9.20374,4.44765,4.92543,7.23188,4.95495,,
473250,5.15221,4.56556,2.41358,2.99759,6.22751,9.24416,4.48754,4.92411,7.24365,4.93308,,
473300,5.13486,4.62543,2.47664,2.97829,6.26815,9.23441,4.47034,4.88911,7.22016,4.96414,,
473350,5.12273,4.61167,2.44205,2.99328,6.4172,9.30658,4.49816,4.75022,7.27537,4.99045,,
473400,5.15663,4.61603,2.49893,3.00401,6.33506,9.29575,4.29264,4.72409,7.30437,4.9456,,
473450,5.07474,4.70491,2.49651,3.03524,6.24772,9.25174,4.30805,4.66713,7.23082,4.98553,,
473500,4.96521,4.71695,2.60984,3.03572,6.21119,9.25484,4.31738,4.66327,7.2577,4.8683,,
473550,4.96676,4.61438,2.61867,3.21816,6.21235,9.28592,4.28529,4.67146,7.19349,4.7807,,
473600,5.04425,4.51886,2.56839,3.16003,6.23141,9.28738,4.35072,4.63328,7.28592,4.76807,,
473650,5.09855,4.57479,2.55492,3.09729,6.32262,9.28659,4.27815,4.66769,7.26053,4.77369,,
473700,4.9773,4.63811,2.55241,3.10964,6.32655,9.11869,4.29129,4.60105,7.29439,4.75175,,
473750,4.89436,4.65049,2.57946,3.03122,6.09766,9.1722,4.25272,4.59187,7.30051,4.79725,,
473800,4.89884,4.5784,2.64988,3.00663,6.04366,9.16364,4.34202,4.62619,7.13749,4.75311,,
473850,4.93869,4.52959,2.61415,3.0919,6.07458,9.24645,4.27872,4.54163,7.10169,4.66499,,
473900,5.01133,4.48595,2.56376,2.97773,5.99107,9.37372,4.21974,4.45454,7.26157,4.59533,,
473950,4.93008,4.48271,2.54705,3.0232,6.05379,9.44725,4.37028,4.33065,7.2909,4.57041,,
474000,4.7852,4.46667,2.6118,3.01564,6.05952,9.51927,4.41556,4.23499,7.30615,4.50565,,
474050,4.85377,4.39326,2.59134,2.93718,6.07261,9.52712,4.40669,4.24858,7.16456,4.57901,,
474100,4.90025,4.39948,2.47451,2.89681,6.09787,9.47565,4.52994,4.34591,7.13443,4.67276,,
474150,4.89334,4.34906,2.56703,2.88801,6.15041,9.54782,4.45883,4.31277,7.2859,4.5259,,
474200,4.80196,4.37386,2.54779,2.74843,6.22612,9.58434,4.49993,4.29829,7.26976,4.60007,,
474250,4.83719,4.34187,2.34202,2.66983,6.27054,9.65753,4.47483,4.33465,7.20748,4.53555,,
474300,4.84749,4.27645,2.22786,2.81577,6.2898,9.6025,4.44134,4.25633,7.17355,4.48732,,
474350,4.84521,4.31208,2.19522,2.86406,6.31881,9.60144,4.41713,4.26267,7.23089,4.51561,,
474400,4.87711,4.38963,2.1259,2.93987,6.3138,9.60956,4.26261,4.28078,7.23142,4.55682,,
474450,4.90533,4.39528,2.04705,3.00707,6.31336,9.552,4.33887,4.31517,7.33511,4.64072,,
474500,4.93265,4.34199,2.09447,2.76406,6.26784,9.65727,4.22072,4.28446,7.31367,4.66295,,
474550,4.93085,4.26623,2.06309,2.79244,6.26246,9.67792,4.18807,4.2757,7.2771,4.70133,,
474600,4.80266,4.24048,2.22453,2.81654,6.24409,9.7408,4.15327,4.26873,7.32556,4.65842,,
474650,4.79851,4.12782,2.1016,2.79055,6.24052,9.78178,4.14455,4.15652,7.39444,4.68331,,
474700,4.76571,4.11389,2.09357,2.84654,6.46856,9.72456,4.12708,4.16201,7.47707,4.65113,,
474750,4.72953,4.12669,2.11771,2.97861,6.43698,9.84124,4.17589,4.19103,7.53857,4.5801,,
474800,4.79651,4.1176,2.01015,2.7879,6.52306,9.82215,4.21661,4.24112,7.45851,4.57769,,
474850,4.77306,4.19388,2.08372,2.70963,6.63272,9.82696,4.22113,4.12442,7.42599,4.63162,,
474900,4.71785,4.15864,1.95152,2.79743,6.6473,9.92409,4.2985,4.25157,7.47235,4.60609,,
474950,4.79021,4.16913,2.04312,2.84767,6.67797,9.93993,4.33516,4.18071,7.41174,4.51806,,
475000,4.78429,4.08684,1.98538,2.856,6.70266,9.80419,4.26732,4.11581,7.39502,4.52385,,
475050,4.82657,3.98296,1.89875,2.74431,6.75901,9.6706,4.30245,4.0947,7.27497,4.50486,,
475100,4.78189,4.11607,1.94844,2.73459,6.82171,9.81233,4.29303,4.12435,7.20088,4.46781,,
475150,4.70169,4.16536,1.9665,2.70095,6.87526,9.81884,4.36337,4.13218,7.23726,4.40889,,
475200,4.72134,4.21994,2.03702,2.77346,6.76616,9.77957,4.39364,4.19463,7.32461,4.49213,,
475250,4.8159,4.34182,2.00081,2.57102,6.75043,9.75334,4.36133,4.29233,7.41977,4.51958,,
475300,4.86481,4.43064,1.99054,2.40511,6.79892,9.71118,4.35727,4.19643,7.4236,4.45521,,
475350,4.76878,4.42965,1.92918,2.42577,6.85139,9.73982,4.30961,4.06352,7.4366,4.39768,,
475400,4.79689,4.3756,2.05973,2.36732,6.88613,9.68983,4.37024,4.00274,7.4639,4.4747,,
475450,4.74124,4.28706,2.15465,2.41165,6.84562,9.78222,4.49154,3.99517,7.51679,4.4398,,
475500,4.823,4.37119,2.11234,2.47534,6.88728,9.73159,4.52329,3.98688,7.65897,4.41062,,
475550,4.8218,4.28393,2.13966,2.49081,6.81232,9.74825,4.52843,3.84541,7.75001,4.41598,,
475600,4.84033,4.35229,2.11993,2.44964,6.90681,9.73513,4.56121,3.79357,7.69261,4.55229,,
475650,4.87282,4.33925,2.02708,2.4345,6.90276,9.7608,4.58112,3.82148,7.6544,4.63838,,
475700,5.02362,4.36256,1.87143,2.52498,6.9363,9.80015,4.58441,3.72871,7.66852,4.81509,,
475750,4.99881,4.39954,1.87448,2.60207,6.86312,9.73468,4.62941,3.68167,7.57251,4.7863,,
475800,4.89755,4.45481,2.04681,2.59016,6.82292,9.65186,4.65767,3.69696,7.52775,4.70016,,
475850,4.89327,4.54989,1.95721,2.67275,6.84906,9.64842,4.60417,3.89793,7.54193,4.79143,,
475900,4.76417,4.51238,2.03827,2.73084,6.8063,9.70577,4.59265,3.81802,7.53857,4.87184,,
475950,4.69641,4.53851,1.99337,2.75647,6.74361,9.67966,4.57709,3.72342,7.52319,4.8825,,
476000,4.77903,4.42247,1.98778,2.73363,6.68456,9.7184,4.73374,3.73107,7.50815,4.76124,,
476050,4.78851,4.38949,1.94273,2.8547,6.6336,9.68565,4.61035,3.85777,7.48904,4.79946,,
476100,4.83198,4.371,1.95713,2.87669,6.57053,9.78784,4.5518,3.91176,7.60438,4.76208,,
476150,4.83617,4.34781,1.94904,2.94313,6.6375,9.91854,4.51358,3.86797,7.71717,4.6897,,
476200,4.81005,4.42873,1.97291,2.93276,6.59962,9.97715,4.46762,3.82094,7.71988,4.73502,,
476250,4.89,4.32413,2.0137,2.92107,6.58927,9.96847,4.41476,3.7811,7.8066,4.66938,,
476300,4.75502,4.33528,1.96737,3.04831,6.4799,10.0285,4.53484,3.71688,7.7836,4.74421,,
476350,4.73055,4.31517,1.84567,3.09231,6.3873,10.0977,4.3604,3.72018,7.75273,4.73019,,
476400,4.81029,4.42416,1.83967,3.0266,6.47146,10.0444,4.43117,3.69646,7.81843,4.66714,,
476450,4.79886,4.44365,1.82798,2.95708,6.60585,10.0273,4.37658,3.6403,7.88254,4.6358,,
476500,4.8389,4.30663,1.8636,3.03716,6.58571,9.91297,4.43218,3.76523,7.92771,4.65235,,
476550,4.83555,4.24502,2.00174,3.08716,6.56352,9.96333,4.49551,3.53541,7.98581,4.62621,,
476600,4.88323,4.28025,1.88671,3.12815,6.62684,9.88147,4.36822,3.5695,7.92419,4.64034,,
476650,5.03797,4.31209,1.67087,3.03896,6.5923,9.85874,4.33667,3.58428,7.9825,4.5472,,
476700,4.92913,4.32815,1.62708,2.93594,6.59773,9.96132,4.30496,3.56109,7.96539,4.58725,,
476750,4.88292,4.32491,1.6852,2.95019,6.72006,9.96599,4.33215,3.54718,7.95328,4.63888,,
476800,4.87694,4.23688,1.77432,3.06534,6.90723,9.94746,4.43458,3.42761,7.9922,4.68174,,
476850,5.02031,4.27721,1.80928,3.10597,6.88765,9.97855,4.44362,3.48049,7.99008,4.56982,,
476900,4.91244,4.26299,1.87675,3.10208,6.96791,9.97722,4.5193,3.26932,7.96412,4.54597,,
476950,4.86837,4.29108,1.86612,3.18106,6.99059,10.0856,4.43106,3.24866,7.87023,4.53804,,
477000,4.77867,4.4273,1.82719,3.21481,6.93372,10.1736,4.44735,3.23367,8.02056,4.62165,,
477050,4.79201,4.41703,1.80962,3.24256,7.03092,10.2394,4.42272,3.30197,8.08863,4.74679,,
477100,4.81067,4.49124,1.76854,3.23641,7.10842,10.0817,4.31324,3.29737,8.20035,4.77206,,
477150,4.91942,4.46532,1.73389,3.31291,7.01126,10.1759,4.30846,3.3044,8.15389,4.67781,,
477200,4.81675,4.49608,1.65734,3.3039,6.97047,10.154,4.25193,3.1678,8.28736,4.79173,,
477250,4.86027,4.52724,1.67363,3.36554,6.9567,10.2074,4.30711,3.20876,8.35858,4.9318,,
477300,4.83349,4.5107,1.6687,3.34735,6.80233,10.2534,4.34947,3.24547,8.35399,4.92405,,
477350,4.89528,4.54592,1.6657,3.23626,6.74097,10.1909,4.32175,3.15132,8.33957,4.93578,,
477400,5.09755,4.5924,1.554,3.27752,6.66638,10.2604,4.16353,3.2316,8.30357,4.94658,,
477450,5.03345,4.59628,1.59347,3.13424,6.6695,10.2851,4.18363,3.30709,8.41381,4.92804,,
477500,5.05374,4.48155,1.6764,3.11358,6.73206,10.3168,4.26631,3.38938,8.42977,4.95739,,
477550,5.11323,4.50509,1.80154,3.08865,6.8692,10.3456,4.27142,3.44463,8.40558,4.94097,,
477600,5.13814,4.53181,1.75544,3.17021,6.94337,10.3444,4.2746,3.49767,8.34045,4.9598,,
477650,5.30268,4.61228,1.77797,3.18692,7.02199,10.3303,4.2868,3.43797,8.34224,4.93672,,
477700,5.23964,4.67073,1.76373,3.21779,7.19739,10.4308,4.23077,3.4638,8.27135,4.93528,,
477750,5.1754,4.6233,1.87739,3.13245,7.14877,10.4518,4.23201,3.27442,8.09374,4.89449,,
477800,5.11507,4.64081,1.99266,3.02338,7.05786,10.5375,4.19495,3.33333,8.17102,4.84899,,
477850,5.03293,4.67303,1.99502,2.97089,7.25341,10.541,4.17519,3.34602,8.13354,4.67701,,
477900,4.99356,4.60625,2.08341,2.96617,7.29965,10.5384,4.13183,3.42934,7.95561,4.63924,,
477950,5.06322,4.59678,2.06761,3.00343,7.36123,10.6258,4.04289,3.37179,7.94551,4.63313,,
478000,4.99953,4.53939,2.09273,2.93361,7.46533,10.7071,4.02303,3.46465,7.90073,4.65692,,
478050,4.80451,4.43967,2.06521,2.82557,7.46947,10.6582,4.06485,3.44216,7.98695,4.75296,,
478100,4.76605,4.46043,2.12942,2.84692,7.4905,10.6466,3.99617,3.4441,7.99739,4.78316,,
478150,4.72008,4.57817,2.02825,2.72647,7.54918,10.6987,3.98242,3.42237,8.01889,4.81062,,
478200,4.67564,4.57785,2.03654,2.93124,7.43662,10.7098,3.8743,3.41276,8.09543,4.8607,,
478250,4.72747,4.59453,1.99114,2.92341,7.44503,10.6239,3.93286,3.38376,8.15291,4.8603,,
478300,4.75058,4.42179,2.03413,2.92168,7.56841,10.7364,3.86281,3.44338,8.17493,4.78232,,
478350,4.77618,4.40275,1.99178,2.98828,7.67138,10.7219,3.76993,3.42165,8.08463,4.82744,,
478400,4.82485,4.40692,2.0363,2.94417,7.83035,10.6349,3.73367,3.4704,8.12304,4.78682,,
478450,4.77992,4.47765,2.07566,2.82033,7.80575,10.5155,3.74765,3.43515,8.03104,4.74042,,
478500,4.88372,4.56732,2.08877,2.77982,7.72321,10.4148,3.77112,3.46995,7.95299,4.66893,,
478550,4.88094,4.50616,2.01,2.80483,7.68268,10.3732,3.89276,3.41367,7.98583,4.72449,,
478600,4.95006,4.44674,1.95789,2.82655,7.78927,10.2487,3.85459,3.39453,7.93787,4.55898,,
478650,4.80563,4.45058,1.94672,2.94817,7.81709,10.1772,3.77418,3.43547,7.85791,4.51983,,
478700,4.83244,4.31119,1.93697,2.93201,7.78314,10.1425,3.83853,3.32618,7.91982,4.62182,,
478750,4.8278,4.36758,1.89843,2.95507,7.80278,10.1255,3.88945,3.48059,7.96355,4.71663,,
478800,4.95374,4.45145,1.95611,2.99211,7.84676,10.0884,3.78898,3.63196,7.96955,4.67827,,
478850,4.90702,4.42021,1.8036,2.96525,7.78769,10.0822,3.95987,3.57878,8.03395,4.72707,,
478900,4.90516,4.48391,1.83168,2.98067,7.77836,10.112,3.9483,3.59384,7.92108,4.74333,,
478950,4.8565,4.46589,1.7618,2.95056,7.79103,10.0986,3.91421,3.75406,8.00701,4.73851,,
479000,4.8016,4.53202,1.7306,2.88712,7.84752,10.1871,3.9173,3.59118,8.00482,4.88299,,
479050,4.75623,4.55051,1.80732,2.87813,7.84359,10.2922,3.95773,3.65424,7.97583,4.82136,,
479100,4.67853,4.50586,1.73901,2.74737,7.62595,10.3057,4.09513,3.65379,8.05813,4.80288,,
479150,4.7247,4.66517,1.71838,2.77189,7.62272,10.1865,4.05536,3.67707,7.99648,4.73835,,
479200,4.7822,4.722,1.75149,2.9383,7.58158,10.1352,4.05506,3.69349,7.94134,4.76363,,
479250,4.89718,4.62315,1.76531,2.93001,7.5447,10.051,4.04961,3.60355,7.89801,4.7775,,
479300,4.8749,4.56835,1.764,2.91626,7.62809,10.0819,3.98659,3.56602,8.03041,4.70309,,
479350,4.77434,4.5225,1.80331,2.91294,7.46997,10.1316,3.9693,3.53799,8.07364,4.55787,,
479400,4.80928,4.52463,1.83109,2.95526,7.44654,10.119,3.93292,3.48577,8.09532,4.5909,,
479450,4.68515,4.56399,1.85605,2.9626,7.45853,10.0424,3.93768,3.52663,8.00915,4.58305,,
479500,4.84295,4.46565,1.98267,2.92276,7.40016,9.93888,3.99332,3.42828,7.89106,4.5741,,
479550,4.85068,4.62405,2.01088,2.87263,7.25258,9.98782,3.91244,3.53917,7.84322,4.52475,,
479600,4.75602,4.67407,1.98203,2.91641,7.2656,9.97991,4.01262,3.33979,7.81654,4.46345,,
479650,4.66995,4.73281,2.04016,2.91731,7.29172,9.9368,4.0149,3.47367,7.80848,4.46579,,
479700,4.53589,4.7692,2.0033,3.09744,7.33908,9.95587,4.12733,3.49497,7.97166,4.49593,,
479750,4.62967,4.74047,2.11274,3.16291,7.26427,9.95086,4.05396,3.3518,7.90558,4.55175,,
479800,4.7516,4.83796,2.01379,3.20936,7.17784,9.92224,3.99705,3.38371,7.91541,4.5472,,
479850,4.67101,4.80725,2.1444,3.0876,7.21118,9.98049,4.0095,3.4354,7.8968,4.57956,,
479900,4.64067,4.68639,2.19039,3.04068,7.1514,10.1419,3.9842,3.35566,7.98294,4.56564,,
479950,4.83018,4.74765,2.26263,2.92041,7.08364,10.1967,3.94623,3.37793,8.05885,4.52102,,
480000,4.76133,4.90804,2.32424,2.87577,7.13719,10.1058,4.04275,3.38595,8.15849,4.40601,,
480050,4.7602,5.04133,2.39447,2.94728,7.09592,10.1382,4.06915,3.40878,8.19571,4.50602,4.76252,
480100,4.76359,5.02805,2.27269,2.89754,7.05846,10.153,4.10094,3.39366,8.18197,4.51667,4.93328,
480150,4.74659,4.97729,2.32533,2.96797,7.08484,10.1352,4.21806,3.41625,8.2618,4.60873,5.04771,
480200,4.74698,5.0769,2.17247,2.89297,6.96904,10.0753,4.24306,3.44325,8.19238,4.68874,4.99448,
480250,4.67444,5.11088,2.2675,2.81648,7.04862,10.018,4.2332,3.31113,8.104,4.67632,4.98079,
