G,zS0,zS1,zS2,zS3,zS4,zS5,zS6,zS7,zS8,zS9,zS10,zS11
427650,6.34463,-9.70893,-2.03706,14.0508,5.26009,,,,,,,
427700,6.36928,-9.59872,-2.12189,13.9043,5.18894,,,,,,,
427750,6.30183,-9.5324,-2.06428,13.8447,5.0724,,,,,,,
427800,6.37778,-9.52987,-1.9878,13.7716,5.1089,,,,,,,
427850,6.38801,-9.55066,-1.88015,13.8028,5.11593,,,,,,,
427900,6.42562,-9.55321,-1.88517,13.912,5.13134,,,,,,,
427950,6.53813,-9.52896,-2.01408,14.0078,5.16079,,,,,,,
428000,6.49203,-9.56672,-1.97622,14.0841,5.1248,,,,,,,
428050,6.42579,-9.45568,-1.96312,14.0786,5.1692,,,,,,,
428100,6.42134,-9.50265,-1.9688,14.1672,5.19995,,,,,,,
428150,6.36895,-9.5011,-2.01638,14.1398,5.17059,,,,,,,
428200,6.31411,-9.53533,-2.05329,14.1065,5.17346,,,,,,,
428250,6.35498,-9.55294,-2.04273,13.9982,5.22405,,,,,,,
428300,6.42767,-9.45882,-2.03602,13.906,5.21072,,,,,,,
428350,6.28702,-9.48612,-2.04816,14.0419,5.1403,,,,,,,
428400,6.38266,-9.50541,-1.96989,13.9117,5.2007,,,,,,,
428450,6.30816,-9.60522,-1.90899,13.9299,5.29593,,,,,,,
428500,6.1489,-9.63537,-2.01389,13.9279,5.29276,,,,,,,
428550,6.14362,-9.5887,-2.04645,14.0905,5.36238,,,,,,,
428600,6.09936,-9.55707,-2.20225,14.0955,5.35666,,,,,,,
428650,6.00912,-9.60715,-2.22865,14.1034,5.30753,,,,,,,
428700,6.11361,-9.58875,-2.29591,14.0716,5.30823,,,,,,,
428750,6.12075,-9.5937,-2.40628,14.1461,5.2971,,,,,,,
428800,6.06317,-9.52418,-2.40848,14.166,5.32469,,,,,,,
428850,6.12096,-9.43983,-2.38204,14.2548,5.35456,,,,,,,
428900,6.12497,-9.42876,-2.43617,14.261,5.29998,,,,,,,
428950,6.02462,-9.4243,-2.43534,14.2413,5.21685,,,,,,,
429000,6.00055,-9.51109,-2.54999,14.3166,5.31357,,,,,,,
429050,5.98671,-9.57589,-2.64131,14.2877,5.31451,,,,,,,
429100,5.94929,-9.37674,-2.71216,14.2601,5.2875,,,,,,,
429150,5.93439,-9.33838,-2.66916,14.2976,5.2819,,,,,,,
429200,5.89334,-9.24796,-2.63062,14.3463,5.31095,,,,,,,
429250,5.98826,-9.22685,-2.60756,14.3169,5.30463,,,,,,,
429300,6.1318,-9.14487,-2.51989,14.4282,5.48942,,,,,,,
429350,6.05116,-9.0688,-2.50828,14.4432,5.55561,,,,,,,
429400,6.09819,-9.02911,-2.5577,14.4141,5.5752,,,,,,,
429450,6.06218,-9.13367,-2.4404,14.4228,5.58101,,,,,,,
429500,6.1895,-9.27758,-2.44653,14.3978,5.52175,,,,,,,
429550,6.01982,-9.21462,-2.4359,14.3528,5.58883,,,,,,,
429600,5.99615,-9.26114,-2.5678,14.4337,5.54422,,,,,,,
429650,5.91593,-9.19773,-2.57095,14.3559,5.52495,,,,,,,
429700,5.82476,-9.26019,-2.7369,14.369,5.46406,,,,,,,
429750,5.80062,-9.38139,-2.60464,14.3299,5.41984,,,,,,,
429800,5.82026,-9.27801,-2.63253,14.4262,5.34152,,,,,,,
429850,5.78498,-9.35681,-2.63577,14.4469,5.41085,,,,,,,
429900,5.79631,-9.32159,-2.70865,14.4302,5.41639,,,,,,,
429950,5.81285,-9.41547,-2.70942,14.5551,5.45205,,,,,,,
430000,5.84282,-9.39229,-2.70474,14.5768,5.39328,,,,,,,
430050,5.75843,-9.36929,-2.77193,14.5131,5.47822,5.89056,,,,,,
430100,5.74969,-9.51486,-2.90248,14.597,5.49796,5.93011,,,,,,
430150,5.82683,-9.42243,-2.94304,14.6862,5.41294,5.84917,,,,,,
430200,5.85621,-9.46396,-2.99463,14.7694,5.49439,5.72008,,,,,,
430250,5.93852,-9.52206,-2.99831,14.8036,5.51525,5.61585,,,,,,
430300,6.10735,-9.52819,-3.03048,14.7201,5.64354,5.6414,,,,,,
430350,6.13833,-9.54678,-2.90449,14.8262,5.65316,5.68926,,,,,,
430400,6.23892,-9.46119,-2.93805,14.8541,5.77422,5.63593,,,,,,
430450,6.35709,-9.46801,-2.9882,14.9062,5.74063,5.55411,,,,,,
430500,6.34446,-9.50433,-3.09624,14.8551,5.88002,5.52161,,,,,,
430550,6.38803,-9.5428,-3.00855,14.8558,5.88113,5.52987,,,,,,
430600,6.51862,-9.37108,-3.06667,14.8842,5.8472,5.49826,,,,,,
430650,6.44076,-9.38042,-3.09851,15.1858,5.83136,5.4305,,,,,,
430700,6.53657,-9.32407,-3.05759,15.1818,5.87372,5.42512,,,,,,
430750,6.58331,-9.33483,-2.96089,15.157,5.88993,5.37054,,,,,,
430800,6.66659,-9.47764,-2.89374,15.062,5.99056,5.34954,,,,,,
430850,6.52364,-9.5282,-2.96207,15.0448,6.12648,5.2264,,,,,,
430900,6.58113,-9.5553,-2.99536,15.0789,6.11782,5.21053,,,,,,
430950,6.56729,-9.62522,-3.08648,15.1229,6.10922,5.22323,,,,,,
431000,6.56736,-9.56478,-3.02655,15.191,6.07172,5.31143,,,,,,
431050,6.50112,-9.53723,-3.0899,15.2836,6.01497,5.25735,,,,,,
431100,6.52103,-9.48691,-3.05532,15.2909,5.9921,5.28515,,,,,,
431150,6.40263,-9.49931,-3.0213,15.2438,6.09894,5.24221,,,,,,
431200,6.36401,-9.61394,-3.05333,15.2297,6.0676,5.18857,,,,,,
431250,6.36295,-9.62555,-2.98697,15.2358,6.09656,5.18171,,,,,,
431300,6.15995,-9.66123,-3.07241,15.1747,6.13504,5.14919,,,,,,
431350,6.16252,-9.58819,-3.00386,15.2535,6.13808,5.16261,,,,,,
431400,6.10721,-9.51712,-2.89895,15.1611,6.24562,5.09914,,,,,,
431450,6.14902,-9.49108,-3.02359,15.2179,6.21432,5.02823,,,,,,
431500,6.13041,-9.4106,-2.95213,15.2813,6.23389,4.99932,,,,,,
431550,6.04631,-9.30497,-2.92898,15.4335,6.25027,5.00873,,,,,,
431600,6.13431,-9.41839,-3.06052,15.4616,6.17024,5.07268,,,,,,
431650,6.25157,-9.52877,-3.05328,15.4674,6.1711,5.10691,,,,,,
431700,6.20489,-9.56094,-3.04613,15.5399,6.21896,5.12456,,,,,,
431750,6.09709,-9.58206,-3.03405,15.5555,6.21359,5.05483,,,,,,
431800,6.12388,-9.64319,-2.99511,15.4046,6.26781,5.12064,,,,,,
431850,6.1262,-9.62032,-3.04198,15.4055,6.29201,5.20333,,,,,,
431900,6.18976,-9.66468,-3.1589,15.5787,6.29098,5.33728,,,,,,
431950,6.27528,-9.59,-3.21466,15.5309,6.40665,5.40638,,,,,,
432000,6.4218,-9.49883,-3.04862,15.5679,6.47887,5.41622,,,,,,
432050,6.34362,-9.4502,-3.02924,15.5245,6.54504,5.41389,,,,,,
432100,6.33274,-9.43987,-2.95213,15.4649,6.59051,5.48598,,,,,,
432150,6.14729,-9.53903,-2.99454,15.5563,6.52828,5.43385,,,,,,
432200,6.20827,-9.61261,-3.03849,15.5752,6.44698,5.37242,,,,,,
432250,6.19493,-9.65783,-3.06886,15.6815,6.53494,5.37773,,,,,,
432300,6.13096,-9.62436,-3.2203,15.8929,6.52197,5.52716,,,,,,
432350,6.15879,-9.61812,-3.25644,15.9516,6.51712,5.53219,,,,,,
432400,6.15309,-9.62329,-3.25272,16.0194,6.38902,5.68541,,,,,,
432450,6.17707,-9.6239,-3.22255,16.0964,6.24912,5.60242,,,,,,
432500,6.29513,-9.64942,-3.27054,16.266,6.18823,5.63685,,,,,,
432550,6.28123,-9.66202,-3.24092,16.1447,6.12391,5.62084,,,,,,
432600,6.20796,-9.60369,-3.19948,16.0979,6.09059,5.60153,,,,,,
432650,6.17365,-9.64668,-3.1893,16.2277,6.0071,5.50156,,,,,,
432700,6.08269,-9.64771,-3.22534,16.231,5.90904,5.53579,,,,,,
432750,6.15792,-9.61736,-3.19897,16.2021,5.84712,5.44697,,,,,,
432800,6.06286,-9.65258,-3.2361,16.1385,5.86914,5.33022,,,,,,
432850,6.11772,-9.59582,-3.12964,16.1135,5.76519,5.37952,,,,,,
432900,6.13278,-9.71687,-3.0756,16.0721,5.7443,5.22705,,,,,,
432950,6.09978,-9.7637,-3.05164,15.9947,5.70597,5.28073,,,,,,
433000,6.1663,-9.80802,-3.09569,16.0343,5.7941,5.43373,,,,,,
433050,6.17739,-9.86717,-3.02069,16.0244,5.80227,5.40578,,,,,,
433100,6.20152,-10.0412,-2.97199,16.0542,5.81508,5.40185,,,,,,
433150,6.14716,-10.1137,-2.96512,16.0315,5.80678,5.39958,,,,,,
433200,6.19986,-10.1868,-2.90632,16.1155,5.78367,5.45841,,,,,,
433250,6.30398,-10.1259,-2.9305,16.1764,5.87045,5.46593,,,,,,
433300,6.21905,-10.1393,-2.89431,16.2474,5.82437,5.28013,,,,,,
433350,6.13905,-10.1281,-2.89991,16.1881,5.82239,5.23617,,,,,,
433400,6.02633,-10.0924,-2.91153,16.2608,5.92803,5.29926,,,,,,
433450,6.07217,-10.1877,-3.01453,16.1938,5.80337,5.2902,,,,,,
433500,6.16883,-10.1313,-3.00238,16.1933,5.87453,5.33108,,,,,,
433550,6.13562,-10.0893,-2.90909,16.1188,5.78827,5.33126,,,,,,
433600,6.3457,-10.0068,-2.86865,16.1745,5.66399,5.32313,,,,,,
433650,6.27634,-9.97316,-2.87913,16.1378,5.74546,5.22235,,,,,,
433700,6.30285,-10.1782,-2.87856,16.1663,5.56782,5.16611,,,,,,
433750,6.34983,-10.2288,-2.84542,16.2088,5.58224,5.13251,,,,,,
433800,6.36002,-10.2007,-2.94311,16.0565,5.61777,5.123,,,,,,
433850,6.38311,-10.2831,-3.00944,16.1118,5.66544,5.17025,,,,,,
433900,6.40925,-10.2874,-3.02147,16.0418,5.59984,5.34457,,,,,,
433950,6.38638,-10.3227,-3.0739,16.0416,5.52465,5.20411,,,,,,
434000,6.35414,-10.3688,-3.14521,16.0659,5.53651,5.32236,,,,,,
434050,6.28331,-10.3341,-3.16362,16.1116,5.44505,5.35148,,,,,,
434100,6.285,-10.4675,-3.3891,16.0367,5.50426,5.2685,,,,,,
434150,6.23597,-10.497,-3.37812,16.1956,5.33791,5.2535,,,,,,
434200,6.17838,-10.3525,-3.51237,16.1534,5.37278,5.2946,,,,,,
434250,6.05876,-10.3634,-3.44631,16.1738,5.24649,5.2215,,,,,,
434300,6.0339,-10.4835,-3.52955,16.2658,5.31843,5.21946,,,,,,
434350,5.9754,-10.5986,-3.47769,16.2927,5.39347,5.11964,,,,,,
434400,6.0627,-10.5017,-3.53533,16.1946,5.38946,4.99694,,,,,,
434450,6.12386,-10.5876,-3.54782,16.2446,5.33971,4.9844,,,,,,
434500,6.05477,-10.6046,-3.54615,16.4067,5.23513,4.89327,,,,,,
434550,6.01293,-10.6404,-3.51036,16.4896,5.16283,4.93157,,,,,,
434600,5.95652,-10.6916,-3.58657,16.3562,5.14893,4.86188,,,,,,
434650,6.07912,-10.6761,-3.52535,16.3399,5.12174,4.79361,,,,,,
434700,6.14132,-10.7013,-3.54548,16.3257,5.1179,4.73759,,,,,,
434750,6.21267,-10.6688,-3.55443,16.3237,5.11236,4.73932,,,,,,
434800,6.34019,-10.7118,-3.7408,16.4249,5.0799,4.76317,,,,,,
434850,6.25083,-10.548,-3.70608,16.3063,5.08638,4.7704,,,,,,
434900,6.12336,-10.6096,-3.83091,16.3438,5.12184,4.80108,,,,,,
434950,6.28428,-10.5262,-3.8964,16.463,4.98649,4.78477,,,,,,
435000,6.23917,-10.6279,-3.92957,16.3778,5.01603,4.77043,,,,,,
435050,6.28816,-10.6124,-3.91438,16.4515,5.08216,4.87129,,,,,,
435100,6.21259,-10.6018,-3.97655,16.4764,5.04169,4.91152,,,,,,
435150,6.16256,-10.4873,-4.04977,16.5289,4.93334,4.77879,,,,,,
435200,6.18472,-10.6241,-4.04966,16.4675,5.02849,4.79091,,,,,,
435250,6.24627,-10.6502,-3.99173,16.419,5.01608,4.74267,,,,,,
435300,6.30093,-10.5888,-4.07433,16.3827,4.96677,4.7722,,,,,,
435350,6.31081,-10.5615,-4.08885,16.4163,4.936,4.71421,,,,,,
435400,6.27864,-10.5668,-4.05082,16.4577,4.94803,4.73946,,,,,,
435450,6.19549,-10.5892,-4.05007,16.4307,5.08486,4.65841,,,,,,
435500,6.04983,-10.5228,-3.99116,16.3103,5.0434,4.75115,,,,,,
435550,6.03933,-10.5838,-4.0618,16.2412,5.01537,4.92081,,,,,,
435600,6.16168,-10.5605,-4.07942,16.2094,5.04441,4.98114,,,,,,
435650,6.04879,-10.6893,-4.09247,16.2194,4.99206,4.92608,,,,,,
435700,6.10149,-10.4947,-4.09307,16.2399,4.97815,4.9625,,,,,,
435750,6.02563,-10.7105,-4.11012,16.2671,4.94844,4.77298,,,,,,
435800,5.90145,-10.7457,-4.14184,16.2809,5.08005,4.83252,,,,,,
435850,5.92376,-10.6728,-4.23929,16.1788,5.07815,4.72216,,,,,,
435900,5.91684,-10.6925,-4.26064,16.1443,5.01417,4.68555,,,,,,
435950,5.93454,-10.668,-4.31221,16.1753,5.11168,4.87111,,,,,,
436000,6.01676,-10.5246,-4.24799,16.2883,5.07314,4.87298,,,,,,
436050,5.78123,-10.6261,-4.20003,16.4367,5.02497,4.80016,,,,,,
436100,5.70734,-10.5928,-4.17978,16.4188,4.91031,4.80771,,,,,,
436150,5.81736,-10.7072,-4.19887,16.4046,4.74269,4.71783,,,,,,
436200,5.70419,-10.7268,-4.08728,16.2826,4.69978,4.79686,,,,,,
436250,5.73605,-10.7648,-4.11791,16.3212,4.63381,4.53434,,,,,,
436300,5.74976,-10.8511,-3.98878,16.4109,4.53948,4.57047,,,,,,
436350,5.8646,-10.9398,-4.08777,16.5517,4.544,4.45715,,,,,,
436400,5.91735,-10.9036,-4.13077,16.6157,4.48877,4.52584,,,,,,
436450,5.83119,-10.9102,-4.15827,16.6299,4.38602,4.55494,,,,,,
436500,5.85982,-10.9746,-4.13859,16.6418,4.36604,4.51894,,,,,,
436550,5.83775,-10.8917,-4.14339,16.7176,4.3602,4.49974,,,,,,
436600,5.96038,-10.9216,-4.26484,16.6945,4.37062,4.52271,,,,,,
436650,5.88855,-10.9615,-4.25702,16.7271,4.28702,4.49455,,,,,,
436700,5.93654,-11.1281,-4.11115,16.7575,4.36563,4.29216,,,,,,
436750,5.95815,-11.0775,-4.08366,16.7953,4.47014,4.302,,,,,,
436800,5.91394,-11.0735,-4.02061,16.911,4.36788,4.27942,,,,,,
436850,6.02017,-11.0827,-3.98145,16.8178,4.34726,4.27178,,,,,,
436900,6.07816,-11.1806,-3.99194,16.7913,4.30602,4.27746,,,,,,
436950,6.08964,-11.1,-4.10855,16.6251,4.33037,4.25767,,,,,,
437000,6.10987,-10.993,-4.25799,16.6631,4.24501,4.24639,,,,,,
437050,6.28849,-11.0452,-4.1164,16.7133,4.21039,4.33145,,,,,,
437100,6.16637,-11.0359,-4.16432,16.7608,4.29409,4.47452,,,,,,
437150,6.07182,-11.2155,-4.12612,16.8349,4.30265,4.47172,,,,,,
437200,6.10682,-11.1734,-4.24721,16.765,4.27064,4.49371,,,,,,
437250,6.08586,-11.1841,-4.10906,16.8614,4.2658,4.40809,,,,,,
437300,6.10966,-11.2583,-4.17733,16.842,4.37495,4.40001,,,,,,
437350,6.22131,-11.215,-4.20548,16.817,4.26536,4.49743,,,,,,
437400,6.23906,-11.3067,-4.17508,16.7482,4.21702,4.62601,,,,,,
437450,6.15526,-11.2267,-4.11516,16.7516,4.05805,4.65453,,,,,,
437500,6.03939,-11.2596,-4.00658,16.8315,3.9776,4.66343,,,,,,
437550,6.051,-11.2512,-3.88187,16.8531,4.04343,4.70241,,,,,,
437600,6.04896,-11.1583,-3.94023,16.7576,4.08524,4.69778,,,,,,
437650,6.05066,-11.2091,-3.96121,16.7598,4.08776,4.65203,,,,,,
437700,6.14841,-11.1961,-3.92889,16.7183,4.02647,4.66074,,,,,,
437750,6.10173,-11.167,-3.86579,16.8239,4.08492,4.61899,,,,,,
437800,6.05909,-11.1804,-3.84248,16.8935,3.98983,4.61249,,,,,,
437850,6.08825,-11.238,-3.96687,16.9262,4.03703,4.46146,,,,,,
437900,6.01595,-11.1834,-4.01278,17.0494,4.03094,4.57298,,,,,,
437950,6.14977,-11.2671,-3.92877,16.9473,4.07299,4.48449,,,,,,
438000,6.10228,-11.1229,-3.89699,16.9471,3.95571,4.38978,,,,,,
438050,6.03702,-11.2243,-3.9329,16.9371,3.91349,4.30644,,,,,,
438100,5.95171,-11.3688,-3.972,16.861,3.95245,4.45658,,,,,,
438150,6.00041,-11.3296,-4.01647,16.8185,4.0381,4.39441,,,,,,
438200,5.99721,-11.4632,-3.9391,16.7763,4.00799,4.2737,,,,,,
438250,5.94749,-11.4114,-3.93383,16.7368,3.98442,4.36863,,,,,,
438300,5.87484,-11.3842,-3.96113,16.6781,3.86817,4.43113,,,,,,
438350,5.82081,-11.5372,-3.97728,16.8024,3.82716,4.30757,,,,,,
438400,5.83899,-11.5625,-4.02614,16.7047,3.88855,4.28928,,,,,,
438450,5.83856,-11.5654,-4.06113,16.6981,3.87302,4.23449,,,,,,
438500,5.83591,-11.6277,-4.12486,16.6195,3.96784,4.30557,,,,,,
438550,5.88002,-11.6251,-4.20249,16.6127,3.88564,4.33637,,,,,,
438600,5.96943,-11.6019,-4.19098,16.6189,3.94525,4.27686,,,,,,
438650,5.94289,-11.5879,-4.30874,16.7084,3.91583,4.37025,,,,,,
438700,5.98562,-11.5979,-4.42058,16.5421,3.9732,4.34244,,,,,,
438750,6.04252,-11.6553,-4.32652,16.4672,3.90165,4.22913,,,,,,
438800,6.09192,-11.6806,-4.3496,16.4276,3.86697,4.14463,,,,,,
438850,6.0888,-11.7039,-4.2725,16.4326,3.84357,4.20605,,,,,,
438900,6.05084,-11.6636,-4.30983,16.4383,3.81142,4.18636,,,,,,
438950,6.04625,-11.7361,-4.34104,16.3773,3.85055,4.25024,,,,,,
439000,6.18265,-11.7613,-4.42101,16.2971,3.79096,4.20821,,,,,,
439050,6.28024,-11.7553,-4.34503,16.2725,3.85501,4.24918,,,,,,
439100,6.20681,-11.8228,-4.24522,16.1081,3.92527,4.33792,,,,,,
439150,6.18145,-11.7891,-4.34659,16.1872,3.85052,4.31024,,,,,,
439200,6.2799,-11.838,-4.2683,16.261,3.8142,4.39059,,,,,,
439250,6.27253,-11.7627,-4.29168,16.143,3.87599,4.27434,,,,,,
439300,6.19174,-11.8209,-4.31858,16.1215,3.82283,4.19502,,,,,,
439350,6.20452,-11.8627,-4.38569,16.1993,3.79948,4.23448,,,,,,
439400,6.19805,-11.7778,-4.3498,16.2357,3.90287,4.25549,,,,,,
439450,6.22559,-11.7866,-4.34467,16.1618,3.87777,4.25352,,,,,,
439500,6.16378,-11.9497,-4.32155,16.1951,3.86798,4.27194,,,,,,
439550,6.0741,-11.8829,-4.30205,16.1108,3.84924,4.29607,,,,,,
439600,6.04752,-11.9183,-4.28186,16.1789,3.88058,4.41381,,,,,,
439650,6.00324,-11.7808,-4.30183,16.1033,3.92301,4.31521,,,,,,
439700,6.07766,-11.773,-4.36073,16.2394,3.95022,4.26753,,,,,,
439750,6.07128,-11.7067,-4.31016,16.1438,3.96728,4.29388,,,,,,
439800,6.14965,-11.6975,-4.27151,16.2222,3.90069,4.22578,,,,,,
439850,6.08387,-11.6449,-4.35026,16.2961,3.94167,4.22415,,,,,,
439900,6.04707,-11.6315,-4.34647,16.2438,3.98075,4.30546,,,,,,
439950,5.97409,-11.7082,-4.4365,16.2007,3.92486,4.40899,,,,,,
440000,6.01547,-11.6373,-4.2013,16.1849,4.02016,4.44398,,,,,,
440050,5.98431,-11.7693,-4.16936,16.2435,4.04993,4.44676,6.04449,,,,,
440100,6.09712,-11.6977,-4.15088,16.2735,4.09916,4.47545,6.11594,,,,,
440150,6.13906,-11.7423,-4.17868,16.2484,4.12957,4.40306,6.0798,,,,,
440200,6.14128,-11.654,-4.12067,16.2037,4.29067,4.34069,5.9793,,,,,
440250,6.23166,-11.7278,-4.14253,16.3129,4.35871,4.411,5.97768,,,,,
440300,6.27498,-11.7834,-4.17399,16.3422,4.27343,4.42066,5.9431,,,,,
440350,6.34665,-11.8583,-4.08622,16.3336,4.26037,4.47719,6.19604,,,,,
440400,6.32231,-11.8755,-4.10651,16.3746,4.33431,4.43967,6.28662,,,,,
440450,6.31127,-11.8463,-4.08403,16.4157,4.29563,4.44386,6.21575,,,,,
440500,6.34863,-11.9125,-4.16325,16.3841,4.24904,4.37198,6.18682,,,,,
440550,6.37094,-11.8072,-4.01381,16.4146,4.13372,4.41031,6.25881,,,,,
440600,6.51141,-11.7825,-4.03981,16.5433,4.11912,4.38472,6.31246,,,,,
440650,6.57427,-11.7817,-3.92214,16.501,4.07524,4.4923,6.17638,,,,,
440700,6.57072,-11.8489,-3.88403,16.3816,4.0912,4.5365,6.08513,,,,,
440750,6.41205,-11.8828,-3.91478,16.3729,4.05185,4.46,6.20106,,,,,
440800,6.45825,-11.7312,-3.82742,16.4693,4.11438,4.43639,6.21355,,,,,
440850,6.468,-11.6065,-3.76405,16.7187,4.12226,4.36112,6.27958,,,,,
440900,6.3767,-11.5916,-3.74106,16.7207,3.95332,4.48777,6.28526,,,,,
440950,6.47147,-11.533,-3.86221,16.717,3.96697,4.43737,6.31834,,,,,
441000,6.3128,-11.5011,-3.80077,16.7018,4.00697,4.37804,6.19037,,,,,
441050,6.32577,-11.5285,-3.83957,16.5697,3.88445,4.33067,6.16023,,,,,
441100,6.365,-11.401,-3.8783,16.5999,3.88511,4.37874,6.29842,,,,,
441150,6.4628,-11.4282,-3.98187,16.5432,3.98882,4.34926,6.28205,,,,,
441200,6.46454,-11.4863,-3.90369,16.4084,3.93572,4.36677,6.32012,,,,,
441250,6.41365,-11.6164,-3.82917,16.3248,3.90809,4.44958,6.49993,,,,,
441300,6.34883,-11.6049,-3.94517,16.2272,3.86193,4.44496,6.49982,,,,,
441350,6.21162,-11.5682,-4.01349,16.1222,3.78668,4.39401,6.42898,,,,,
441400,6.0445,-11.5273,-4.08183,16.0903,3.63023,4.36837,6.39867,,,,,
441450,5.94389,-11.5089,-4.14174,16.1235,3.70053,4.42039,6.38888,,,,,
441500,5.86768,-11.5756,-4.1556,16.0787,3.60811,4.31752,6.38087,,,,,
441550,5.82281,-11.6422,-4.15401,16.0801,3.69178,4.3425,6.40475,,,,,
441600,5.83347,-11.5162,-4.21965,16.0708,3.70262,4.42302,6.50562,,,,,
441650,5.80384,-11.5869,-4.21647,15.9262,3.87023,4.44999,6.51587,,,,,
441700,5.71258,-11.6495,-4.27437,15.904,3.77542,4.45045,6.56243,,,,,
441750,5.80539,-11.7921,-4.25388,15.8438,3.78416,4.50357,6.6649,,,,,
441800,5.63427,-11.7974,-4.11389,15.833,3.75525,4.41446,6.65444,,,,,
441850,5.59542,-11.7785,-4.08087,15.7455,3.68947,4.2965,6.57436,,,,,
441900,5.55541,-11.8371,-4.11506,15.6989,3.71179,4.18317,6.59968,,,,,
441950,5.68844,-11.9061,-4.05362,15.6201,3.74544,4.23049,6.68435,,,,,
442000,5.61256,-11.8626,-4.12355,15.5353,3.87591,4.06234,6.72451,,,,,
442050,5.6591,-11.8442,-4.19958,15.6785,3.82959,3.96254,6.72962,,,,,
442100,5.73518,-11.8484,-4.31342,15.6511,3.85995,4.03504,6.60927,,,,,
442150,5.76793,-11.8852,-4.35934,15.7186,3.84101,4.02951,6.53283,,,,,
442200,5.79539,-11.8421,-4.35311,15.7017,3.80596,4.02336,6.56647,,,,,
442250,5.8305,-11.705,-4.35115,15.6013,3.95268,4.15168,6.55525,,,,,
442300,5.79405,-11.7437,-4.37427,15.6072,4.09814,4.14592,6.59055,,,,,
442350,5.73601,-11.8332,-4.19141,15.5421,4.15456,4.21744,6.41718,,,,,
442400,5.78854,-11.8426,-4.24447,15.5307,4.08934,4.17547,6.44352,,,,,
442450,5.89308,-11.8494,-4.18494,15.5179,3.93153,4.04449,6.39716,,,,,
442500,5.945,-11.833,-4.12681,15.4105,3.94569,3.91526,6.37174,,,,,
442550,6.01593,-11.8759,-4.24129,15.4729,3.94089,3.8383,6.39312,,,,,
442600,6.16606,-11.9405,-4.28355,15.4654,3.92446,3.78635,6.50911,,,,,
442650,6.19948,-11.951,-4.28378,15.4328,3.97432,3.8359,6.51488,,,,,
442700,6.11572,-11.978,-4.39615,15.3186,3.85027,3.73703,6.35999,,,,,
442750,6.21182,-11.9924,-4.4351,15.329,3.93084,3.69621,6.32505,,,,,
442800,6.18505,-12.0236,-4.40023,15.4509,4.02421,3.47877,6.45587,,,,,
442850,6.16309,-12.0188,-4.49242,15.5051,4.07812,3.4003,6.50677,,,,,
442900,6.13852,-12.0645,-4.45694,15.5024,4.1137,3.46136,6.57423,,,,,
442950,6.07696,-12.1281,-4.54031,15.4822,4.0782,3.478,6.61416,,,,,
443000,6.03824,-12.1184,-4.42329,15.4605,4.22559,3.42933,6.55545,,,,,
443050,6.04365,-12.1283,-4.52091,15.3628,4.32697,3.36155,6.50548,,,,,
443100,5.97482,-12.0721,-4.43119,15.3617,4.30104,3.33296,6.45108,,,,,
443150,5.92795,-12.1844,-4.56474,15.3271,4.28356,3.48012,6.43532,,,,,
443200,6.05968,-12.1941,-4.65041,15.4536,4.29721,3.53411,6.35212,,,,,
443250,6.0528,-12.1531,-4.63813,15.5019,4.27548,3.44011,6.27342,,,,,
443300,6.00618,-12.1028,-4.80736,15.5222,4.21722,3.32986,6.29738,,,,,
443350,6.08054,-12.0478,-4.83994,15.4344,4.25942,3.41189,6.49717,,,,,
443400,6.16383,-11.9597,-4.86443,15.432,4.47175,3.39235,6.57192,,,,,
443450,6.27444,-11.9357,-4.84338,15.43,4.3973,3.41554,6.50511,,,,,
443500,6.28567,-12.0285,-4.76014,15.4874,4.39608,3.4391,6.33598,,,,,
443550,6.33376,-12.0123,-4.80621,15.465,4.40364,3.40629,6.41959,,,,,
443600,6.41352,-12.0044,-4.70877,15.4159,4.40787,3.31474,6.35537,,,,,
443650,6.42662,-12.0423,-4.77876,15.4758,4.5737,3.32306,6.3293,,,,,
443700,6.48391,-11.9869,-4.69175,15.4734,4.54048,3.40659,6.32739,,,,,
443750,6.43819,-11.9558,-4.6351,15.4933,4.56921,3.44618,6.25849,,,,,
443800,6.46929,-11.9788,-4.64121,15.6017,4.52298,3.48862,6.29664,,,,,
443850,6.3139,-11.9583,-4.75697,15.6995,4.50013,3.46787,6.37482,,,,,
443900,6.28835,-11.9025,-4.7638,15.6355,4.53038,3.41502,6.23117,,,,,
443950,6.26581,-11.8576,-4.76897,15.5748,4.5448,3.32313,6.2303,,,,,
444000,6.31449,-11.952,-4.74109,15.4877,4.56446,3.34444,6.16366,,,,,
444050,6.3564,-11.9093,-4.73011,15.5634,4.51254,3.34788,6.2925,,,,,
444100,6.5167,-11.976,-4.8016,15.4762,4.5581,3.32055,6.25769,,,,,
444150,6.49674,-11.9958,-4.8778,15.6045,4.45108,3.28805,6.30634,,,,,
444200,6.60147,-11.9598,-4.93607,15.6503,4.38608,3.23048,6.33122,,,,,
444250,6.63687,-11.9941,-4.88584,15.5912,4.45222,3.2011,6.35226,,,,,
444300,6.64213,-12.0799,-4.92968,15.5732,4.41303,3.136,6.45937,,,,,
444350,6.7208,-11.989,-4.98834,15.6225,4.43623,3.09411,6.36743,,,,,
444400,6.7579,-11.9951,-4.97921,15.6407,4.34151,3.0718,6.48652,,,,,
444450,6.65794,-12.0786,-5.04492,15.5954,4.4154,2.95264,6.26668,,,,,
